label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,note,compound,compoundId,expectedRtDiff,ppmDiff,parent,24_154,24_155,24_156,24_157,24_158,24_159,24_160,24_161,24_162,24_163,24_164,24_165,24_166,24_167,24_168,24_169,24_170,24_171,24_172,24_173,24_174,24_175,24_176,24_177,24_178,24_179,24_180,24_181,24_182,24_183,24_184,24_185,24_186,24_187,24_188,24_189,24_190,24_191,24_192,24_193,24_194,24_195,24_196,24_197,24_198,24_199,24_200,24_201,24_202,24_203,24_204,24_205,24_206,24_207,blank1,blank2,blank3,blank4,blank5,blank6
g,0,172,7,403.9976,14.5188,0.8267529,,UDP,C00015,-1,11.40626,403.9976,0,0,0,16510.17,0,2484.659,9017.402,948.2141,0,0,0,1220.802,0,699.6324,1568.915,27666.04,0,0,2484.907,0,0,9671.866,0,0,0,0,0,5024.856,0,0,15090.63,623.2948,0,10518.35,0,0,17485.04,0,0,14033.64,0,0,6462.819,0,0,13851.53,0,0,744.0547,519.402,0,29535.68,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,173,49,565.0469,11.97095,0.852953,,UDP-D-glucose,C00029,-1,1780.954,565.0469,1236858,229403.1,167974.3,2737769,393093.7,317974.9,3773461,238983.7,289533.2,1714623,225455.5,253838.6,1849764,224910.7,182470.9,3097051,253920.3,156861.5,1453891,216520.2,114586.8,2560396,70744.2,59759.83,1637676,188315.3,208380.5,1641005,181051,137673.3,1862185,145127.4,60407.61,2593296,159290.5,65905.94,1283347,122866.9,62759.13,1647766,98248.88,111438.4,2044157,90478.43,81872.09,1394940,88441.38,153979.4,1123025,150772.3,70735.2,1228955,136365.4,89461.37,0,855.14,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,174,34,566.0504,11.96191,0.8488853,,UDP-D-glucose,C00029,-1,8.194737,566.0504,165865.8,23826.22,13785.13,409933.5,52858.8,36899.18,548257.4,32406.16,40670,306651.5,31381.89,31574.39,276092.5,32402.28,22557.94,526497.8,42784.44,27593.84,267374,24119.05,8132.462,437017.2,7660.03,3995.773,309876.2,12909.94,31682.46,381869.8,30068.6,16037.77,394026.7,18452.24,5472.986,542095.8,16844.23,8820.152,317728.2,19477.79,5976.573,400343,18615.66,7106.435,500968.4,6648.083,7250.657,368010.5,6779.286,19101.68,308741.6,24690.21,8602.119,348909.6,21925.74,9273.149,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,175,52,576.0751,12.10534,0.854113,,UDP-D-glucose,C00029,-1,17701.6,576.0751,4.12E+07,767219.3,5.05E+07,54770.22,3827799,1.32E+07,4161100,3.84E+07,56879.44,2.99E+07,33610.07,8626435,4.96E+07,5066414,1.29E+07,301522.9,6054086,1.09E+07,2.54E+07,3353428,6.10E+07,5776763,5.13E+07,4.84E+07,2.70E+07,8839881,91477.08,772633.6,906373.8,2182775,263623.2,1361236,1.24E+07,1.06E+07,213772.5,3.96E+07,303144.4,2.11E+07,1.18E+07,1880372,2086958,5934782,9916148,2.16E+07,1.68E+07,67930.17,7.00E+07,8385102,3845973,32035.76,3.05E+07,1117128,1.68E+07,3194291,1550.564,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,176,37,577.0795,12.11746,0.8516393,,UDP-D-glucose,C00029,-1,19476.09,577.0795,5818886,26364.07,6898184,1811.247,239641.5,1162217,365655.6,5146666,1503.439,2278141,755.8177,464197.2,6623420,104514.6,1680619,7926.348,342197.5,393231.8,3254879,129073.5,7932544,279772.1,6542628,4097833,1789646,405533.5,0,9110.178,33543.41,122207.4,5110.031,52235.02,673507.6,633155.5,2928.884,5104486,5705.026,2755880,1462858,60022.88,93466.68,347149.9,1210083,2880683,2273785,21218.97,9097047,1011422,219615.1,529.7154,2308297,44373.28,1186681,143907,640.7015,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,177,12,578.0837,12.12509,0.8405212,,UDP-D-glucose,C00029,-1,21250.03,578.0837,232455.8,2327.807,313588.4,1784.881,6224.869,11545.68,5874.351,139477.5,0,215150.8,0,34921.8,208159.8,8464.053,6267.057,601.6498,5310.125,0,107838.8,0,211305.7,7168.183,241675.8,246651.5,154598.5,11638.8,0,5448.482,0,0,1601.409,0,5514.281,9773.412,0,123374.1,8492.07,102233.6,5900.052,7546.485,0,5681.929,33826.1,80094.6,81914.02,34345.45,331308.1,0,34123.23,0,122489.5,23876.09,26356.6,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,178,2,579.0865,12.18663,0.5521021,,UDP-D-glucose,C00029,-1,23021.71,579.0865,27149.71,21815.72,27814.1,13984.99,8911.098,4560.079,3028.083,37473.29,7762.365,16153.68,642.8668,8795.476,32128.87,7603.752,6769.248,18728.89,33312.6,12961.7,26309.22,14180.55,51601.53,25267.3,55575.09,33165.3,50996.55,1586.179,9110.153,12473.75,10073.29,16484.59,12055.11,11343.27,30628.05,17178.7,15656.75,27005.77,20417.03,25038.56,23682.99,20079.38,11121.92,22918.17,17740.58,14034.32,18964.15,32235,23554.04,2551.14,36432.21,9048.717,9732.831,27649.37,20415.95,23769.78,0,0,0,448.8016,0,931.6967
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,179,16,567.0526,11.96852,0.8441626,,UDP-D-glucose,C00029,-1,1762.3,567.0526,28838.71,2104.013,3359.09,99238.56,4233.482,3958.064,128112.3,777.7693,3911.939,47397.83,8364.157,5912.836,57830.36,3587.021,3316.642,148143.9,6263.328,4127.137,23718.92,5982.341,1339.245,137955.6,2939.758,962.8694,43939.35,1751.609,3940.827,130989.5,7043.732,1440.314,121077.4,8408.123,1866.812,178193,5418.25,0,109544.2,4655.064,0,151122.3,3480.867,2036.963,174174.2,0,726.7641,141231.8,3190.82,6041.982,119574.3,9845.881,3208.295,149799.1,6436.123,1532.165,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,180,16,568.0568,11.96336,0.8273216,,UDP-D-glucose,C00029,-1,3536.46,568.0568,3930.708,0,0,15979.03,0,0,27117.55,0,614.7639,4114.021,11969.71,13625.16,6757.605,7189.714,3712.52,56878.74,11099.53,3957.397,23851.58,5294.783,2944.171,60766.21,1559.6,2097.573,15729.31,2474.062,10227.99,58712.55,7882.781,3916.706,48706.41,4446.894,2345.329,62899.25,1913.939,743.8878,51844.31,4480.391,0,83031.16,0,2912.236,69725.11,0,3722.535,89907.27,711.5021,4085.262,83312.45,13971.31,1142.474,91851.77,7939.619,3406.03,0,756.885,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,181,9,569.0598,11.9558,0.830968,,UDP-D-glucose,C00029,-1,5308.249,569.0598,0,0,0,0,0,0,0,0,0,0,0,1626.045,4584.518,729.8481,0,18072.84,0,0,4146.648,1269.685,0,19995.91,0,738.7941,1145.484,0,1378.969,21229.35,0,563.5477,23700.12,0,747.0702,18768.69,1267.73,0,14378.99,0,0,15646.73,637.2611,5280.247,12908.86,0,757.1394,40270.21,0,720.439,35662.32,2343.186,1552.167,28142.84,1530.647,0,0,0,0,613.8673,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,182,9,570.0637,11.97948,0.8468425,,UDP-D-glucose,C00029,-1,7081.87,570.0637,0,0,0,794.4064,0,0,1433.39,0,0,0,4088.056,2640.696,1491.014,1561.99,0,18869.2,2588.843,846.915,2447.902,1555.135,703.3491,19108.99,1000.592,0,0,3789.71,516.2106,16558.93,1263.449,635.4738,28379.98,649.8845,0,18028.26,1397.885,0,18374.49,1485.936,0,4418.511,0,0,12983.24,0,1688.556,43792.98,0,1239.969,46962.21,8528.479,0,35431.58,2838.359,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,183,37,571.0668,11.96284,0.846358,,UDP-D-glucose,C00029,-1,8853.982,571.0668,33672,3576.31,0,85914.7,4903.081,8425.115,100976.9,5600.413,5287.072,67096.71,63075.69,89262.07,114380.8,57344.88,45124.09,195338.3,72916.79,36438.16,93219.52,61521.67,18933.6,186336.3,9572.096,10329.76,110873.9,21684.19,72370.21,155702.6,75342.49,35512.4,158842.1,54569.04,14731.86,201662.3,43923,26619.55,143102.3,47946.21,22159.48,178218,31528.84,39888.68,224417.1,14299.79,18501.67,214595.9,28656.28,57400.3,178734,69998.3,26044.9,191671.1,35329.15,40355.66,738.5138,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,184,9,572.0676,11.93781,0.8273825,,UDP-D-glucose,C00029,-1,10622,572.0676,0,793.7708,0,905.7214,1768.583,0,3252.369,1462.685,0,0,2070.114,4935.63,2682.62,3965.978,0,14120.23,4683.08,1807.767,0,2215.224,0,22501.28,0,0,764.6295,0,2276.321,23972.28,3071.54,627.4982,17876.21,1462.771,0,16518.03,0,1091.154,20050.49,3932.574,0,16024.52,0,0,8550.927,0,0,42435.83,1900.613,758.9536,32664.54,4535.678,0,22339.56,2515.687,2309.505,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,185,4,573.0735,11.96839,0.8236564,,UDP-D-glucose,C00029,-1,12399.07,573.0735,0,557.6733,0,582.5123,778.9184,0,0,0,0,0,0,993.6845,0,0,0,15862.81,0,0,5474.464,1459.797,0,20127.86,0,663.037,1629.905,0,0,12724.94,0,0,12114.11,0,0,9464.258,0,0,14244.97,0,0,14705.35,548.1057,0,3163.714,0,0,37053.41,0,2076.319,42021.24,1000.391,1665.619,30237.44,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,186,2,574.0773,11.96966,0.8355612,,UDP-D-glucose,C00029,-1,14172.37,574.0773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4721.572,0,0,0,664.6544,0,3546.174,0,0,2552.647,0,0,1638.712,518.6292,0,7093.214,0,0,2690.933,0,0,6671.774,0,0,5888.581,0,0,0,0,0,24826.72,730.2584,0,13722.76,0,0,19518.61,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,187,52,579.0262,14.49395,0.8511053,,UDP-D-glucuronate,C00167,-1,1737.926,579.0262,719493.4,87959.98,26583.62,1404173,141223.1,98436.15,1725950,50674.15,62575.5,1557797,87426.62,98306.36,1627860,136032.1,50791.8,1735287,156979,51154.27,1489178,79455.23,35527.06,1858706,31247.37,14237.47,1406069,139484,90527.95,795999.7,88191.66,49067.55,1126224,64815.73,44719.44,2344182,77476.03,55661.79,890615.8,88329.75,58095.59,1159876,66929.27,74848.82,1835022,131892.6,29550.6,725062.7,18250.88,58743.55,722629.3,66895.27,38054.17,951315.9,158502.1,31159.8,0,0,0,0,0,1139.946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,188,21,580.0295,14.48597,0.8476172,,UDP-D-glucuronate,C00167,-1,8.312918,580.0295,67855.02,5068.837,0,185692.1,5557.436,1359.21,284344,2553.134,5076.212,231573.3,4814.63,5013.583,234067,7716.352,2823.378,257232.2,6002.804,0,246337.2,5045.96,1667.647,327255.2,0,988.3788,219018.8,3013.915,4454.087,160025.5,6752.415,698.1243,225922.2,2517.897,635.4576,412642.9,7050.496,1031.398,192781.9,2715.365,2576.688,253677.3,3328.349,1033.168,437935.9,5934.604,0,171073.4,1221.278,1097.8,190970.2,4339.455,917.4426,278235.1,2823.009,833.4909,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,189,9,590.0655,14.42876,0.8358752,,UDP-D-glucuronate,C00167,-1,17294.13,590.0655,0,0,1055.151,0,0,0,0,0,0,1103.747,0,0,0,0,1385.367,4236.015,0,0,3745.065,0,0,7500.476,0,0,2025.814,0,591.898,12771.18,0,0,19898.81,0,0,17133.26,594.5374,0,21176.02,0,0,32243.68,0,0,34454.91,0,0,37713.18,0,1055.862,31855,0,0,55955.77,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,190,3,592.0693,14.47141,0.8287488,,UDP-D-glucuronate,C00167,-1,20748.83,592.0693,0,0,0,0,0,0,0,0,0,772.7484,0,0,0,0,0,0,0,0,0,0,0,1137.603,0,0,0,0,0,0,0,0,1655.181,0,0,1479.986,0,0,4476.632,0,0,8265.924,0,0,14308.98,0,0,13496.4,0,0,8060.111,0,0,30106.17,0,0,0,1545.655,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,191,3,593.0737,14.47102,0.8210407,,UDP-D-glucuronate,C00167,-1,22480.44,593.0737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890.8638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624.181,0,0,6619.468,0,0,3444.135,0,0,4945.543,0,0,9144.882,0,0,23755.06,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,192,17,581.0314,14.49572,0.8370239,,UDP-D-glucuronate,C00167,-1,1718.985,581.0314,5428.486,0,0,31208.49,741.911,0,50934.58,0,0,45196.85,682.3229,0,40621.71,886.3577,0,69736.34,0,0,60192.42,0,0,87249.29,0,0,52099.82,0,0,39305.93,0,799.7761,67824.28,0,0,137171.6,560.3903,945.4565,58318.24,0,0,86200.34,0,918.4936,145884.3,0,0,57345.77,0,953.4949,71464.27,556.0801,0,123325.6,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,193,13,582.0361,14.45457,0.8425486,,UDP-D-glucuronate,C00167,-1,3451.124,582.0361,0,553.1818,0,1230.267,0,0,1984.274,0,0,6114.175,0,0,4744.678,0,0,20063.05,0,0,17542.54,0,0,30654.44,0,0,14010.67,1127.951,653.6976,11688.56,0,0,24088.81,0,0,55111.44,0,0,20973.14,0,0,48336.84,0,0,68263.78,1578.333,0,26320.97,0,0,36362.45,528.573,0,53693.14,1381.624,0,0,0,0,0,0,550.8774
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,194,6,583.0405,14.43178,0.8121504,,UDP-D-glucuronate,C00167,-1,5182.841,583.0405,0,0,0,555.4172,0,0,0,0,0,1345.053,0,0,0,0,0,3524.955,0,0,1693.337,0,0,7072.983,0,0,1181.884,0,0,4504.383,0,0,5586.244,0,0,15281.85,0,1539.959,4414.267,0,0,15941.12,0,0,19385.57,0,0,14510.7,0,862.1986,11668.57,0,1055.038,27436,0,0,0,1488.434,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,195,6,584.043,14.44956,0.8183464,,UDP-D-glucuronate,C00167,-1,6911.086,584.043,0,0,0,0,0,0,0,944.9507,0,971.5978,0,0,0,0,0,1825.548,0,0,4242.4,0,0,4656.832,0,0,881.2487,0,0,2400.766,0,668.6754,9483.501,0,0,9779.177,488.4106,0,7111.363,0,0,10472.71,0,1051.333,14746.5,0,0,16277.19,0,0,19208.09,0,0,11595.9,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,196,16,585.0466,14.49445,0.8191684,,UDP-D-glucuronate,C00167,-1,8641.33,585.0466,0,0,0,1327.045,0,0,6517.785,0,538.4989,47201.86,489.7963,0,43631.76,0,2780.503,65735.09,0,0,76394.66,0,0,77823.88,0,0,43122.52,0,1228.496,35837.09,653.456,642.0025,67638.55,0,0,127538.1,713.5477,0,67962.73,3704.402,0,95108.49,1447.269,1994.871,143637.6,5813.839,0,85683.19,2424.396,4307.207,89302.66,4332.918,0,115888,17743.18,3608.27,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,197,3,586.0505,14.47225,0.8226377,,UDP-D-glucuronate,C00167,-1,10372.1,586.0505,0,0,0,0,0,0,0,0,678.7934,1027.201,0,0,0,0,0,1672.319,0,0,2678.08,0,0,4161.552,0,0,1384.678,0,0,587.9547,0,0,2005.709,0,0,8889.714,0,0,2994.251,0,0,8724.061,0,0,12548.76,0,0,11259.64,0,0,10682.3,0,0,28919.4,0,0,0,0,1505.958,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,198,6,587.0527,14.46847,0.8193797,,UDP-D-glucuronate,C00167,-1,12099.92,587.0527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702.582,1393.987,0,0,8044.009,0,0,2335.949,0,0,1061.677,0,0,1528.438,0,0,7858.289,0,778.5797,4655.467,0,0,10811.25,0,0,12567.75,0,0,19036.2,0,0,24541.26,0,0,20209.96,0,0,30470.6,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,199,5,588.0579,14.46823,0.7911539,,UDP-D-glucuronate,C00167,-1,13833.01,588.0579,0,513.8887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.581,0,0,0,0,0,0,0,0,689.5314,0,0,0,0,0,0,0,0,4806.394,0,0,5537.202,0,0,2008.929,0,0,9968.322,0,0,9478.92,0,0,12999.21,0,688.7192,0,0,0,460.2199,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,200,50,606.073,12.03547,0.8517351,,UDP-N-acetyl-glucosamine,C00043,-1,1661.301,606.073,339455.8,930691.7,221704.4,1187246,1337926,754266.5,1291891,554907.7,996678.2,499631,1450192,1093431,360622.1,1236776,784363.2,971790.6,1278462,760240.2,599164.2,1155267,203041.3,671634.4,240207.8,112429.4,529216.5,1275494,1229158,588245.2,1321520,752387.7,696836.3,954238,275566.7,804926.6,1052158,252047.2,543974,516702.1,703510.9,696756.3,745295.7,404916.2,850075.6,686787.2,233405.7,635703.8,244019.7,719637.1,355738.3,1246350,347838.8,482476.1,771999,246351.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,201,40,607.0765,12.02763,0.8471854,,UDP-N-acetyl-glucosamine,C00043,-1,8.344707,607.0765,39827.6,128674.2,6943.125,202394.6,228464,78011.48,203786.5,61160.68,160997.1,47082.06,241663.7,160838.2,42545.84,105034.5,110281.8,193441.8,174117.7,59732.93,76005.17,148886,15742.55,97129.53,11377.65,1585.771,73824.55,148346.6,196391.6,127696.5,209458.6,43104.82,134084.1,123702.1,21737.56,146411.4,195776,6490.065,122028.7,63343.86,56723.1,130716.5,51462.35,86482.2,183077.6,62146.06,8459.289,154931.8,0,37286.42,63339.39,222770.9,15682.5,95377.56,39735.38,39912.26,0,0,0,450.326,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,202,1,616.1074,12.02249,0.8318812,,UDP-N-acetyl-glucosamine,C00043,-1,14867.66,616.1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3432.699,0,0,1709.24,0,0,0,0,0,2125.817,0,0,1803.239,0,0,0,0,0,5012.719,0,0,0,0,0,4483.358,0,0,29770.7,0,0,5922.31,0,594.5673,5533.227,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,203,7,617.1105,12.04735,0.8456653,,UDP-N-acetyl-glucosamine,C00043,-1,16519.91,617.1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399.904,0,0,0,0,0,9885.121,0,0,0,0,0,12867.31,0,0,8935.135,0,0,9386.75,0,0,12031.82,0,0,11160.49,0,0,14157.7,0,0,41343.04,0,0,10199.8,0,0,16576.49,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,204,1,618.1133,12.04746,0.8118517,,UDP-N-acetyl-glucosamine,C00043,-1,18171.86,618.1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981.0576,0,0,0,0,0,0,0,0,4816.652,0,0,0,0,0,3613.763,0,0,0,0,0,0,0,0,15871.49,0,0,3544.966,0,0,1726.257,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,205,3,619.1176,12.07613,0.8197247,,UDP-N-acetyl-glucosamine,C00043,-1,19826.12,619.1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129.713,0,0,0,0,0,938.7094,0,0,0,0,0,4513.947,0,0,4661.288,0,0,1515.035,0,0,10951.07,0,6862.501,14888.78,0,0,5272.427,0,0,40118.89,0,0,15249.96,0,0,16771.94,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,206,1,620.1208,11.98531,0.809682,,UDP-N-acetyl-glucosamine,C00043,-1,21478.57,620.1208,0,0,0,0,0,0,0,688.2559,0,0,0,0,0,561.8804,0,0,0,0,0,0,708.2873,0,0,0,0,0,0,817.3763,0,2409.775,1347.879,0,0,0,0,0,1993.551,0,0,0,0,0,0,0,0,14759.1,0,0,3902.988,0,0,5613.097,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,207,1,621.1226,12.04968,0.8090552,,UDP-N-acetyl-glucosamine,C00043,-1,23128.81,621.1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108.182,0,0,0,0,0,4386.653,0,0,0,0,0,0,0,0,21052.79,0,0,5912.551,674.3721,0,8283.371,0,0,0,655.8853,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,208,2,622.1259,12.03446,0.7999819,,UDP-N-acetyl-glucosamine,C00043,-1,24781.47,622.1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2038.02,0,0,0,0,0,0,0,0,0,0,4108.554,660.5588,0,2241.671,0,0,0,0,0,21714.81,0,0,6420.836,529.2835,0,7868.826,0,0,0,0,0,0,0,936.7535
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,209,18,608.0791,12.02343,0.8464888,,UDP-N-acetyl-glucosamine,C00043,-1,1643.204,608.0791,4437.881,2386.07,844.399,37759.12,24807.02,1865.983,36802.8,4655.697,31775.25,0,58161.43,15992.15,3919.597,7109.525,7543.318,61062.18,30514.29,8015.214,21128.78,19586.78,0,29308.74,0,11182.35,8544.856,4906.236,31837.12,40161.03,21389.25,10337.89,40584.99,14463.82,842.7469,51606.9,26837.04,938.624,51077.02,2200.7,4060.076,70021.62,2170.72,7234.173,68311.43,0,1606.587,98623.97,0,10227.55,63181.1,56549.47,3597.883,87667.22,1274.423,1143.872,0,0,0,0,0,393.6573
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,210,10,609.0844,12.01588,0.8464493,,UDP-N-acetyl-glucosamine,C00043,-1,3299.075,609.0844,0,0,690.8791,2882.714,0,0,1917.317,0,1671.311,0,5041.456,5080.907,0,7698.502,0,45361.8,2720.247,1745.819,8539.854,1323.5,0,31809.64,0,0,5248.042,0,2015.611,38131.09,2354.034,741.3497,36096.38,624.5807,0,33874.92,1282.486,2561.667,34297.66,689.4131,0,35174.14,0,2614.372,50482.82,0,1605.143,79311.88,0,6142.265,50849.67,24570.22,2926.101,62867.65,0,623.0993,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,211,6,610.0873,12.04188,0.8271563,,UDP-N-acetyl-glucosamine,C00043,-1,4951.227,610.0873,0,0,0,0,0,0,1529.747,0,0,3999.181,2012.796,689.5411,0,0,0,28122.57,0,0,4377.78,0,1466.503,14519.11,0,0,3082.91,0,0,9243.989,2896.758,0,13569.32,758.8817,0,10431.86,5841.508,8402.602,22839.26,0,0,16077.71,0,0,54313.74,0,0,59449.48,0,6674.05,31790.01,23141.56,0,51575.34,0,5362.545,0,709.7281,0,0,0,498.0519
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,212,5,611.0909,12.03881,0.8457254,,UDP-N-acetyl-glucosamine,C00043,-1,6604.384,611.0909,0,0,0,1487.006,0,0,1332.896,0,0,3688.956,0,0,0,0,0,27519.65,0,0,0,0,0,19430.97,0,0,0,1659.362,0,19394.71,0,0,41267.12,0,0,17297.69,0,0,41202.32,0,0,39363.99,0,2839.108,43444.23,0,0,74054.1,0,1958.063,39239.88,31994.55,0,45845.49,10770.86,1264.563,0,0,0,0,0,0
